base,visibility,dt,timezone,id,name,cod,rain,snow,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,speed,deg,gust,type,id.1,country,sunrise,sunset,0,1,2,3,all
stations,10000,1603247185,20700,1283217,Khanbari,200,,,87.2,27.37,72.5,73.67,72.5,72.5,1015.0,53.0,1015.0,922.0,0.34,118.0,,,,NP,1603239266,1603280212,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247185,43200,2126710,Beringovskiy,200,,,179.32,63.05,41.52,32.25,41.52,41.52,1027.0,85.0,1027.0,1025.0,11.65,178.0,,,,RU,1603220779,1603254486,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,55
stations,10000,1603247185,28800,1715015,Dicabisagan,200,{'1h': 0.1068},,122.42,17.08,82.47,83.77,82.47,82.47,1006.0,80.0,1006.0,1004.0,16.78,162.0,,,,PH,1603230276,1603272298,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,86
stations,10000,1603247186,39600,2144528,Warrnambool,200,,,142.48,-38.38,61.0,57.27,61.0,61.0,1015.0,71.0,,,7.52,200.0,,3.0,2007682.0,AU,1603222542,1603270404,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}",,,,15
stations,10000,1603247181,-10800,3460370,Jacareí,200,,,-45.97,-23.31,69.8,73.56,69.8,69.8,1020.0,83.0,,,2.24,80.0,,1.0,8434.0,BR,1603182380,1603228231,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247187,-21600,3622537,Parrita,200,{'1h': 0.27},,-84.32,9.52,67.62,72.21,66.0,69.8,1015.0,100.0,,,3.36,350.0,,1.0,7217.0,CR,1603193134,1603235883,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,75
stations,10000,1603247187,7200,358620,Safaga,200,,,33.94,26.73,77.0,74.79,77.0,77.0,1013.0,44.0,,,5.82,320.0,,1.0,2513.0,EG,1603252018,1603293022,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247187,36000,2019935,Mnogovershinnyy,200,,,139.92,53.94,37.13,28.2,37.13,37.13,1012.0,74.0,1012.0,965.0,8.93,205.0,,,,RU,1603228748,1603265427,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,99
stations,10000,1603247134,-14400,3573374,The Valley,200,,,-63.06,18.22,81.45,86.63,80.01,82.4,1013.0,78.0,,,8.05,240.0,,1.0,8801.0,AI,1603188438,1603230376,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,10000,1603247188,-18000,4026082,Lázaro Cárdenas,200,,,-102.2,17.96,80.4,88.72,80.4,80.4,1008.0,87.0,1008.0,1007.0,4.85,292.0,,,,MX,1603197821,1603239778,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247188,28800,1797793,Qingquan,200,,,115.26,30.45,60.46,57.94,60.46,60.46,1022.0,73.0,1022.0,1018.0,5.48,284.0,,,,CN,1603232705,1603273305,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,98
stations,10000,1603247188,-14400,6174335,Ville-Marie,200,,,-79.43,47.33,30.2,24.64,30.2,30.2,1027.0,86.0,,,2.24,0.0,,1.0,981.0,CA,1603194236,1603232434,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,90
stations,10000,1603247189,46800,2184512,Pleasant Point,200,,,171.13,-44.27,60.01,55.78,60.01,60.01,1017.0,66.0,,,7.0,128.0,8.99,3.0,20853.0,NZ,1603215165,1603264031,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}",,,,17
stations,10000,1603246919,-21600,5582371,Steamboat Springs,200,,,-106.83,40.48,48.72,40.96,37.4,55.4,1018.0,30.0,,,4.7,100.0,,1.0,5785.0,US,1603200248,1603239573,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247189,28800,6620339,Karratha,200,,,116.85,-20.74,87.21,80.73,87.21,87.21,1012.0,28.0,1012.0,1008.0,11.7,248.0,,,,AU,1603229817,1603275430,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,71
stations,10000,1603247190,25200,1631905,Payakumbuh,200,,,100.63,-0.22,83.59,89.73,83.59,83.59,1012.0,60.0,1012.0,955.0,1.1,243.0,,,,ID,1603234703,1603278329,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,50
stations,10000,1603247190,-21600,4003938,Jiménez,200,,,-105.4,28.33,75.2,68.38,75.2,75.2,1016.0,19.0,,,5.28,37.0,,1.0,7111.0,MX,1603199126,1603240008,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,5
stations,10000,1603247191,7200,3141310,Rørvik,200,,,11.24,64.86,39.2,22.89,39.2,39.2,1003.0,73.0,1003.0,1003.0,22.44,102.0,,,,NO,1603261631,1603294304,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,99
stations,10000,1603247191,-14400,5202215,Mount Lebanon,200,,,-80.05,40.36,57.6,58.05,57.0,57.99,1023.0,99.0,,,3.31,142.0,,3.0,2031763.0,US,1603193807,1603233161,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,96
stations,10000,1603247192,7200,3118304,Llanes,200,{'1h': 0.28},,-4.75,43.42,63.12,62.55,63.12,63.12,997.0,76.0,997.0,997.0,4.03,175.0,,,,ES,1603262432,1603301177,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
stations,557,1603247192,32400,2013375,Vitim,200,,{'1h': 0.19},112.56,59.45,26.92,17.13,26.92,26.92,1015.0,95.0,1015.0,990.0,9.57,250.0,,,,RU,1603236135,1603271171,"{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}",,,,100
stations,10000,1603247046,-14400,3464724,Diamantino,200,{'1h': 0.25},,-56.45,-14.41,73.72,77.14,73.72,73.72,1014.0,87.0,1014.0,983.0,7.11,58.0,,,,BR,1603185352,1603230289,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
stations,10000,1603247193,19800,1264976,Leh,200,,,77.58,34.17,38.23,32.36,38.23,38.23,1022.0,47.0,1022.0,673.0,1.52,264.0,,,,IN,1603241983,1603282112,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247193,-18000,3514916,Unión Hidalgo,200,,,-94.83,16.47,79.65,78.67,79.65,79.65,1011.0,72.0,1011.0,1009.0,15.1,351.0,,,,MX,1603195980,1603238082,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,12
stations,10000,1603247193,39600,2122493,Omsukchan,200,,,155.8,62.53,17.91,11.43,17.91,17.91,1017.0,91.0,1017.0,951.0,1.97,296.0,,,,RU,1603226324,1603260229,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,68
stations,10000,1603247194,25200,1630789,Pontianak,200,,,109.33,-0.03,89.24,98.19,89.24,89.24,1011.0,61.0,1011.0,1010.0,1.48,169.0,,,,ID,1603232624,1603276232,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,93
stations,10000,1603247194,-14400,3451399,Ribas do Rio Pardo,200,,,-53.76,-20.44,72.03,76.41,72.03,72.03,1014.0,88.0,1014.0,971.0,4.27,322.0,,,,BR,1603184402,1603229947,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,6320,1603247195,3600,2324433,Abonnema,200,{'1h': 3.06},,6.79,4.71,75.42,83.52,75.42,75.42,1011.0,92.0,1011.0,1010.0,1.9,17.0,,,,NG,1603257449,1603300622,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",,,,100
stations,10000,1603247195,-10800,3470137,Belmonte,200,,,-38.88,-15.86,73.4,78.21,73.4,73.4,1018.0,88.0,,,4.7,260.0,,1.0,8422.0,BR,1603181066,1603226142,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603246970,-14400,4219934,Roswell,200,,,-84.36,34.02,63.84,63.5,63.0,64.4,1023.0,88.0,,,6.58,96.0,,1.0,5323.0,US,1603194411,1603234625,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247196,-14400,3567834,Baracoa,200,,,-74.5,20.35,78.66,84.96,78.66,78.66,1011.0,83.0,1011.0,1011.0,5.23,101.0,,,,CU,1603191288,1603233016,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,99
stations,10000,1603247196,3600,2488835,Médéa,200,,,2.75,36.26,75.2,65.23,75.2,75.2,1014.0,25.0,,,12.75,220.0,,1.0,1060.0,DZ,1603260091,1603299918,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247197,10800,552006,Kashary,200,,,41.01,49.04,35.1,26.76,35.1,35.1,1026.0,88.0,1026.0,1016.0,8.43,288.0,,,,RU,1603251958,1603289688,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247198,46800,2206874,Waipawa,200,,,175.52,-41.41,61.86,49.8,60.01,63.0,1018.0,67.0,,,21.92,360.0,,1.0,7358.0,NZ,1603214371,1603262717,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,45
stations,10000,1603247198,25200,1506938,Erzin,200,,,95.16,50.26,31.14,24.42,31.14,31.14,1030.0,85.0,1030.0,899.0,4.43,114.0,,,,RU,1603239076,1603276582,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247198,46800,2185148,Oxford,200,,,172.18,-43.3,61.86,55.02,61.0,62.6,1016.0,55.0,,,10.29,80.0,,1.0,7348.0,NZ,1603215004,1603263688,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,3
stations,10000,1603247199,-3600,3374462,Mindelo,200,,,-24.98,16.89,80.6,79.95,80.6,80.6,1015.0,83.0,,,19.46,70.0,,1.0,2467.0,CV,1603265650,1603307668,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247199,-10800,3460966,Itaberaba,200,,,-40.31,-12.53,70.11,71.83,70.11,70.11,1018.0,81.0,1018.0,986.0,5.55,88.0,,,,BR,1603181571,1603226324,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,10000,1603247199,7200,1005781,Elliot,200,,,27.85,-31.33,45.34,41.58,45.34,45.34,1024.0,89.0,1024.0,859.0,3.56,80.0,,,,ZA,1603250537,1603297425,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,89
stations,10000,1603247199,3600,2264557,Ponta do Sol,200,,,-17.1,32.67,62.64,58.26,57.99,68.0,1011.0,64.0,,,8.05,340.0,,1.0,6894.0,PT,1603264624,1603304913,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,10000,1603247200,7200,2822083,Titisee-Neustadt,200,,,8.17,47.9,45.82,41.47,44.01,48.99,1011.0,81.0,,,3.91,158.0,,3.0,20163.0,DE,1603259734,1603297674,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,8047,1603247116,-18000,3533462,Acapulco de Juárez,200,,,-99.89,16.86,84.2,93.42,84.2,84.2,1007.0,83.0,,,5.82,270.0,,1.0,7103.0,MX,1603197213,1603239277,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247201,-18000,3693584,Pimentel,200,,,-79.93,-6.84,62.55,58.14,62.55,62.55,1014.0,85.0,1014.0,1012.0,12.35,165.0,,,,PE,1603191343,1603235567,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,35
stations,10000,1603247202,19800,1274169,Chincholi,200,,,77.43,17.47,73.87,78.76,73.87,73.87,1009.0,84.0,1009.0,957.0,3.74,3.0,,,,IN,1603241095,1603283072,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,99
stations,10000,1603247202,25200,1645875,Curup,200,,,102.53,-3.47,81.55,87.55,81.55,81.55,1012.0,62.0,1012.0,940.0,0.56,188.0,,,,ID,1603234098,1603278022,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,38
stations,10000,1603247202,10800,1056899,Sambava,200,,,50.17,-14.27,74.07,71.74,74.07,74.07,1015.0,82.0,1015.0,1014.0,16.11,179.0,,,,MG,1603246148,1603291103,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247202,7200,352733,Marsá Maţrūḩ,200,,,27.25,31.35,69.8,72.14,69.8,69.8,1017.0,83.0,,,4.76,346.0,,1.0,2517.0,EG,1603253892,1603294358,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,63
stations,10000,1603247203,7200,361058,Alexandria,200,,,29.96,31.22,73.4,77.36,73.4,73.4,1016.0,83.0,,,4.7,80.0,,1.0,2511.0,EG,1603253234,1603293716,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247162,-10800,3393922,Nísia Floresta,200,,,-35.21,-6.09,73.4,78.96,73.4,73.4,1015.0,88.0,,,3.36,210.0,,1.0,8452.0,BR,1603180647,1603224800,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}",,,,40
stations,10000,1603247203,39600,2156825,Morwell,200,,,146.4,-38.23,64.0,63.55,64.0,64.0,1016.0,70.0,,,3.0,258.0,8.99,3.0,60523.0,AU,1603221614,1603269451,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247204,3600,236901,Ouadda,200,,,22.4,8.08,68.36,71.91,68.36,68.36,1009.0,87.0,1009.0,929.0,2.59,111.0,,,,CF,1603253858,1603296720,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247204,-14400,3571913,Marsh Harbour,200,,,-77.06,26.54,81.54,77.02,81.54,81.54,1014.0,74.0,1014.0,1013.0,23.82,88.0,,,,BS,1603192223,1603233309,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603246974,-14400,4151316,Clearwater,200,,,-82.8,27.97,77.09,80.02,75.99,78.01,1015.0,78.0,,,8.05,60.0,,1.0,3654.0,US,1603193680,1603234608,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247204,28800,2023333,Kachug,200,,,105.88,53.96,28.92,21.83,28.92,28.92,1022.0,87.0,1022.0,960.0,4.76,221.0,,,,RU,1603236931,1603273581,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,87
stations,10000,1603247204,23400,1307741,Myitkyina,200,,,97.4,25.38,74.98,82.06,74.98,74.98,1014.0,89.0,1014.0,997.0,2.39,12.0,,,,MM,1603236707,1603277875,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,77
stations,10000,1603247205,23400,1293625,Dawei,200,,,98.2,14.08,76.95,83.35,76.95,76.95,1012.0,84.0,1012.0,1010.0,3.78,82.0,,,,MM,1603235945,1603278253,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247205,-18000,3516926,Pinotepa Nacional,200,{'1h': 0.14},,-98.02,16.32,76.14,84.61,76.14,76.14,1010.0,91.0,1010.0,990.0,1.61,320.0,,,,MX,1603196738,1603238854,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
stations,10000,1603247205,7200,2841693,Sangerhausen,200,{'1h': 0.21},,11.3,51.47,51.01,49.26,51.01,51.01,1010.0,87.0,,,1.99,68.0,4.0,3.0,265725.0,DE,1603259359,1603296546,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
stations,8000,1603247206,-14400,3547398,Matanzas,200,,,-81.58,23.04,75.2,83.79,75.2,75.2,1012.0,100.0,,,3.36,110.0,,1.0,7254.0,CU,1603193124,1603234578,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247206,18000,1337607,Kudahuvadhoo,200,{'1h': 0.11},,72.89,2.67,82.33,84.85,82.33,82.33,1010.0,79.0,1010.0,1010.0,14.07,254.0,,,,MV,1603241492,1603284854,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,64
stations,10000,1603247206,7200,1004109,Fochville,200,,,27.49,-26.49,64.99,59.47,64.99,64.99,1006.0,67.0,,,11.88,33.0,,3.0,2006315.0,ZA,1603250927,1603297208,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,41
stations,10000,1603247206,-10800,3438834,Concepción,200,,,-57.43,-23.41,78.69,80.53,78.69,78.69,1012.0,57.0,1012.0,1002.0,4.03,77.0,,,,PY,1603185123,1603230988,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247206,-14400,4470244,Havelock,200,,,-76.9,34.88,68.86,72.1,68.0,70.0,1024.0,88.0,,,3.76,74.0,,1.0,5098.0,US,1603192674,1603232782,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247207,0,6779095,Nara,200,,,-7.29,15.17,84.42,76.33,84.42,84.42,1010.0,14.0,1010.0,980.0,7.49,32.0,,,,ML,1603261319,1603303509,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247207,-10800,3838859,Río Gallegos,200,,,-69.22,-51.62,44.6,25.0,44.6,44.6,1020.0,52.0,,,27.51,360.0,39.15,1.0,8293.0,AR,1603185678,1603236092,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,90
stations,10000,1603247207,-14400,3492997,Samaná,200,,,-69.34,19.21,76.78,82.29,76.78,76.78,1012.0,76.0,1012.0,1007.0,2.57,100.0,,,,DO,1603189993,1603231834,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,73
stations,10000,1603247208,36000,2017658,Preobrazheniye,200,{'1h': 0.12},,133.91,42.9,59.16,54.68,59.16,59.16,1021.0,75.0,1021.0,1014.0,8.72,178.0,,,,RU,1603229082,1603267978,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,100
stations,4828,1603247208,-36000,5856516,‘Āhuimanu,200,{'1h': 3.05},,-157.84,21.44,78.31,85.53,73.99,82.4,1011.0,100.0,,,9.17,130.0,,1.0,7877.0,US,1603211350,1603252953,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}",,,,90
stations,10000,1603247208,-14400,3472473,Alto Araguaia,200,,,-53.22,-17.31,68.27,71.71,68.27,68.27,1015.0,85.0,1015.0,940.0,2.21,77.0,,,,BR,1603184434,1603229657,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,86
stations,10000,1603246999,34200,2077895,Alice Springs,200,,,133.88,-23.7,95.0,85.46,95.0,95.0,1011.0,24.0,,,18.34,320.0,,1.0,9483.0,AU,1603225570,1603271504,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,40
stations,10000,1603247060,25200,1516048,Khovd,200,,,91.64,48.01,33.3,27.84,33.3,33.3,1025.0,76.0,1025.0,864.0,2.06,55.0,,,,MN,1603239691,1603277656,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247209,-10800,3870243,Taltal,200,,,-70.48,-25.4,58.73,56.43,58.73,58.73,1015.0,68.0,1015.0,1013.0,3.4,231.0,,,,CL,1603188142,1603234233,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,6
stations,10000,1603247209,10800,260895,Karpathos,200,,,27.21,35.51,66.2,64.49,66.2,66.2,1016.0,77.0,,,8.05,330.0,,1.0,6620.0,GR,1603254166,1603294103,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247210,-14400,3469294,Bonito,200,{'1h': 0.26},,-56.48,-21.12,71.76,76.87,71.76,71.76,1013.0,89.0,1013.0,978.0,3.02,5.0,,,,BR,1603185019,1603230636,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,82
stations,10000,1603247210,50400,4035249,Lufilufi,200,,,-171.6,-13.87,82.4,91.62,82.4,82.4,1009.0,88.0,,,5.82,210.0,,1.0,7315.0,WS,1603299373,1603344316,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247210,10800,157268,Kingori,200,,,36.98,-3.28,66.27,68.36,64.4,68.0,1018.0,77.0,,,1.36,98.0,,1.0,2624.0,TZ,1603249836,1603293744,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247211,-18000,3698304,Chimbote,200,,,-78.58,-9.09,62.4,61.92,62.4,62.4,1015.0,85.0,1015.0,1015.0,5.28,183.0,,,,PE,1603190915,1603235347,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,10
stations,10000,1603247211,12600,123941,Mīnāb,200,,,57.08,27.15,62.6,54.82,62.6,62.6,1011.0,18.0,,,4.7,360.0,,1.0,7477.0,IR,1603246485,1603287448,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247211,39600,2121025,Srednekolymsk,200,,,153.68,67.45,19.0,10.72,19.0,19.0,1016.0,96.0,1016.0,1013.0,5.5,223.0,,,,RU,1603228097,1603259474,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,81
stations,10000,1603247211,-18000,3514843,Vega de Alatorre,200,,,-96.63,20.03,77.56,83.01,77.56,77.56,1013.0,80.0,1013.0,1012.0,4.68,327.0,,,,MX,1603196585,1603238340,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,18
stations,10000,1603247212,36000,2088122,Port Moresby,200,,,147.18,-9.44,84.02,88.5,84.02,84.02,1009.0,70.0,1009.0,999.0,8.57,182.0,,,,PG,1603223107,1603267583,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247212,-18000,3516376,Tamiahua,200,,,-97.45,21.27,76.28,81.41,76.28,76.28,1013.0,82.0,1013.0,1013.0,4.79,60.0,,,,MX,1603196844,1603238475,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,2000,1603247212,25200,1572151,Nha Trang,200,{'1h': 4.01},,109.18,12.25,77.0,83.53,77.0,77.0,1011.0,94.0,,,6.93,350.0,,1.0,9304.0,VN,1603233223,1603275705,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}",,,,75
stations,10000,1603247154,-25200,5563839,Fortuna,200,,,-124.16,40.6,57.16,51.3,55.4,57.99,1017.0,82.0,,,11.41,270.0,,1.0,4127.0,US,1603204419,1603243719,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247213,7200,204953,Tshikapa,200,,,20.8,-6.42,71.29,76.08,71.29,71.29,1010.0,93.0,1010.0,959.0,4.29,25.0,,,,CD,1603253573,1603297774,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,1870,1603247213,10800,481960,Tot'ma,200,,,42.76,59.97,30.52,20.71,30.52,30.52,1011.0,96.0,1011.0,996.0,10.47,303.0,,,,RU,1603253007,1603287799,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247214,39600,2120261,Uglegorsk,200,,,142.03,49.08,53.96,43.61,53.96,53.96,1021.0,62.0,1021.0,1021.0,14.85,185.0,,,,RU,1603227691,1603265471,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,55
stations,10000,1603247214,3600,2427336,Moussoro,200,,,16.49,13.64,85.03,75.52,85.03,85.03,1008.0,14.0,1008.0,976.0,10.13,34.0,,,,TD,1603255538,1603297877,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247214,19800,1270779,Guhāgar,200,,,73.19,17.48,77.79,85.51,77.79,77.79,1009.0,87.0,1009.0,1007.0,3.27,85.0,,,,IN,1603242113,1603284088,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
